"aerolinea","origen","destino","dia","mes","anio","genero","razon","estancia","transporte","conexion","tiempoEspera"
"Interjet","JFK","GDL",2,1,2023,"Hombre","Vuelta a casa","Amigos","Recogida","No es de conexion",40
"Aeromar","GDL","LAX",17,11,2023,"Hombre","Vuelta a casa","Casa","Transporte público","Es de conexion",218
"VivaAerobus","PDX","LAX",29,12,2023,"Hombre","Vacaciones/placer","Amigos","Renta de autos","Es de conexion",169
"Aeromar","SJC","GDL",17,12,2023,"Prefiero no decirlo","Trabajo","Casa","Auto propio","No es de conexion",60
"Aeromar","GDL","LAX",13,4,2023,"Mujer","Vuelta a casa","Casa","Recogida","Es de conexion",66
"Aeroméxico","JFK","PDX",29,5,2023,"Hombre","Vacaciones/placer","Casa","Transporte público","No es de conexion",38
"Aeromar","LAX","GDL",12,12,2023,"Hombre","Vacaciones/placer","Casa","Transporte público","No es de conexion",230
"Volaris","JFK","LAX",4,3,2023,"Hombre","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",105
"Interjet","LAX","JFK",6,9,2023,"Mujer","Trabajo","Casa","Taxi del aeropuerto","Es de conexion",97
"Volaris","LAX","PDX",2,5,2023,"Mujer","Vuelta a casa","Amigos","Recogida","No es de conexion",139
"Aeroméxico","JFK","LAX",12,9,2023,"Mujer","Vuelta a casa","Amigos","Recogida","No es de conexion",161
"Interjet","GDL","LAX",23,8,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Recogida","No es de conexion",167
"Aeroméxico","GDL","PDX",15,10,2023,"Hombre","Trabajo","Casa","Recogida","No es de conexion",196
"Aeroméxico","SJC","GDL",26,2,2023,"Mujer","Vuelta a casa","Amigos","Renta de autos","No es de conexion",220
"Aeroméxico","GDL","SJC",27,5,2023,"Mujer","Trabajo","Casa","Renta de autos","No es de conexion",98
"Interjet","PDX","SJC",21,2,2023,"Prefiero no decirlo","Trabajo","Hotel","Taxi del aeropuerto","No es de conexion",109
"Aeroméxico","LAX","SJC",16,2,2023,"Mujer","Vacaciones/placer","Amigos","Recogida","Es de conexion",39
"Interjet","GDL","PDX",24,6,2023,"Mujer","Vuelta a casa","Casa","Transporte público","No es de conexion",105
"Interjet","LAX","GDL",4,2,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Recogida","Es de conexion",220
"Interjet","GDL","JFK",5,1,2023,"Hombre","Vuelta a casa","Hotel","Renta de autos","No es de conexion",81
"Volaris","GDL","LAX",12,12,2023,"Hombre","Vuelta a casa","Casa","Taxi del aeropuerto","No es de conexion",187
"Interjet","PDX","LAX",7,5,2023,"Mujer","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",193
"Aeroméxico","GDL","PDX",12,1,2023,"Mujer","Vuelta a casa","Casa","Taxi del aeropuerto","No es de conexion",133
"Aeromar","SJC","PDX",14,1,2023,"Mujer","Vuelta a casa","Amigos","Recogida","No es de conexion",117
"Volaris","GDL","PDX",12,7,2023,"Hombre","Vuelta a casa","Hotel","Renta de autos","No es de conexion",183
"Volaris","JFK","PDX",23,12,2023,"Hombre","Vuelta a casa","Casa","Transporte público","Es de conexion",116
"Volaris","JFK","SJC",23,10,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Transporte público","Es de conexion",232
"Volaris","PDX","SJC",25,5,2023,"Hombre","Vacaciones/placer","Hotel","Auto propio","No es de conexion",106
"Aeroméxico","PDX","JFK",21,6,2023,"Mujer","Vuelta a casa","Casa","Taxi del aeropuerto","No es de conexion",68
"Aeroméxico","GDL","JFK",14,10,2023,"Mujer","Vacaciones/placer","Hotel","Recogida","No es de conexion",175
"VivaAerobus","GDL","SJC",14,4,2023,"Mujer","Vuelta a casa","Hotel","Auto propio","Es de conexion",153
"Aeromar","SJC","PDX",22,6,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","No es de conexion",61
"Interjet","SJC","PDX",11,1,2023,"Prefiero no decirlo","Trabajo","Casa","Renta de autos","No es de conexion",34
"VivaAerobus","LAX","PDX",27,12,2023,"Prefiero no decirlo","Trabajo","Hotel","Renta de autos","No es de conexion",205
"Interjet","SJC","PDX",7,4,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",199
"Volaris","PDX","SJC",4,3,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Auto propio","No es de conexion",111
"Aeromar","PDX","GDL",25,3,2023,"Mujer","Trabajo","Casa","Transporte público","Es de conexion",206
"Volaris","JFK","GDL",1,8,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",91
"Aeroméxico","JFK","LAX",7,8,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","Es de conexion",235
"Aeroméxico","SJC","GDL",21,5,2023,"Mujer","Trabajo","Casa","Auto propio","No es de conexion",81
"Interjet","LAX","JFK",1,4,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Taxi del aeropuerto","Es de conexion",139
"Aeromar","JFK","PDX",28,11,2023,"Mujer","Vuelta a casa","Amigos","Transporte público","Es de conexion",135
"Aeroméxico","JFK","PDX",17,6,2023,"Hombre","Vacaciones/placer","Hotel","Renta de autos","No es de conexion",224
"Aeroméxico","JFK","SJC",7,6,2023,"Mujer","Trabajo","Casa","Renta de autos","Es de conexion",118
"VivaAerobus","JFK","PDX",1,7,2023,"Hombre","Trabajo","Amigos","Recogida","Es de conexion",57
"Interjet","GDL","JFK",27,10,2023,"Prefiero no decirlo","Trabajo","Hotel","Taxi del aeropuerto","No es de conexion",163
"Aeroméxico","GDL","LAX",19,9,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Transporte público","Es de conexion",162
"Aeromar","JFK","GDL",25,12,2023,"Hombre","Vacaciones/placer","Hotel","Renta de autos","No es de conexion",95
"Aeromar","JFK","GDL",14,3,2023,"Hombre","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",123
"VivaAerobus","GDL","PDX",3,9,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",210
"Aeroméxico","SJC","PDX",13,9,2023,"Mujer","Trabajo","Hotel","Transporte público","Es de conexion",131
"Volaris","GDL","LAX",3,5,2023,"Mujer","Vacaciones/placer","Amigos","Renta de autos","Es de conexion",68
"Aeroméxico","GDL","LAX",4,1,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Transporte público","No es de conexion",139
"VivaAerobus","JFK","SJC",4,11,2023,"Hombre","Vuelta a casa","Casa","Renta de autos","Es de conexion",171
"VivaAerobus","JFK","LAX",12,7,2023,"Prefiero no decirlo","Trabajo","Hotel","Taxi del aeropuerto","No es de conexion",224
"VivaAerobus","GDL","JFK",26,10,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Transporte público","No es de conexion",150
"Interjet","JFK","SJC",1,9,2023,"Mujer","Vacaciones/placer","Hotel","Taxi del aeropuerto","No es de conexion",132
"Interjet","PDX","LAX",23,6,2023,"Mujer","Vuelta a casa","Casa","Taxi del aeropuerto","No es de conexion",62
"Volaris","PDX","SJC",27,5,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",78
"Volaris","SJC","JFK",10,12,2023,"Hombre","Vuelta a casa","Casa","Auto propio","No es de conexion",36
"Aeroméxico","LAX","SJC",26,11,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Auto propio","Es de conexion",40
"Volaris","LAX","GDL",5,12,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Transporte público","No es de conexion",213
"Aeromar","JFK","SJC",9,10,2023,"Mujer","Trabajo","Hotel","Transporte público","Es de conexion",215
"Interjet","LAX","SJC",2,10,2023,"Hombre","Vuelta a casa","Hotel","Transporte público","No es de conexion",38
"Aeromar","PDX","LAX",24,7,2023,"Hombre","Vuelta a casa","Amigos","Transporte público","No es de conexion",127
"Volaris","PDX","GDL",15,7,2023,"Mujer","Trabajo","Amigos","Auto propio","Es de conexion",160
"VivaAerobus","GDL","JFK",1,1,2023,"Prefiero no decirlo","Trabajo","Amigos","Renta de autos","Es de conexion",64
"Volaris","JFK","LAX",29,11,2023,"Mujer","Vuelta a casa","Casa","Recogida","No es de conexion",204
"VivaAerobus","GDL","SJC",7,8,2023,"Mujer","Vacaciones/placer","Amigos","Auto propio","No es de conexion",174
"Interjet","PDX","SJC",10,2,2023,"Prefiero no decirlo","Trabajo","Hotel","Transporte público","No es de conexion",139
"Interjet","PDX","JFK",16,6,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",131
"Aeroméxico","GDL","SJC",18,6,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Recogida","Es de conexion",57
"Aeroméxico","PDX","SJC",10,3,2023,"Mujer","Vuelta a casa","Hotel","Auto propio","Es de conexion",204
"Interjet","PDX","JFK",5,11,2023,"Mujer","Vuelta a casa","Amigos","Auto propio","Es de conexion",51
"VivaAerobus","PDX","SJC",7,11,2023,"Mujer","Vuelta a casa","Amigos","Auto propio","No es de conexion",175
"Aeromar","JFK","GDL",23,5,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Taxi del aeropuerto","No es de conexion",138
"Interjet","JFK","SJC",17,6,2023,"Mujer","Vacaciones/placer","Casa","Transporte público","No es de conexion",140
"Interjet","LAX","GDL",11,12,2023,"Prefiero no decirlo","Trabajo","Hotel","Transporte público","No es de conexion",214
"Interjet","SJC","GDL",21,4,2023,"Prefiero no decirlo","Trabajo","Casa","Taxi del aeropuerto","No es de conexion",148
"Aeroméxico","GDL","SJC",14,3,2023,"Hombre","Trabajo","Hotel","Taxi del aeropuerto","No es de conexion",96
"Aeroméxico","JFK","SJC",28,10,2023,"Hombre","Vuelta a casa","Casa","Recogida","No es de conexion",45
"Aeroméxico","JFK","PDX",16,12,2023,"Hombre","Vacaciones/placer","Casa","Transporte público","Es de conexion",225
"Aeroméxico","PDX","GDL",8,12,2023,"Mujer","Vacaciones/placer","Casa","Auto propio","No es de conexion",147
"Aeroméxico","JFK","GDL",12,7,2023,"Hombre","Vuelta a casa","Casa","Taxi del aeropuerto","Es de conexion",90
"VivaAerobus","PDX","JFK",12,6,2023,"Mujer","Trabajo","Amigos","Transporte público","Es de conexion",52
"VivaAerobus","SJC","LAX",15,4,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Transporte público","No es de conexion",240
"VivaAerobus","JFK","GDL",4,5,2023,"Hombre","Trabajo","Casa","Taxi del aeropuerto","No es de conexion",190
"Aeroméxico","PDX","JFK",14,10,2023,"Hombre","Vuelta a casa","Hotel","Renta de autos","No es de conexion",143
"Volaris","GDL","SJC",11,4,2023,"Hombre","Vacaciones/placer","Casa","Transporte público","No es de conexion",101
"Aeromar","SJC","LAX",25,6,2023,"Hombre","Vuelta a casa","Hotel","Transporte público","Es de conexion",179
"Aeroméxico","SJC","PDX",8,10,2023,"Hombre","Trabajo","Casa","Recogida","No es de conexion",194
"Aeroméxico","LAX","JFK",5,12,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Recogida","Es de conexion",132
"VivaAerobus","JFK","GDL",18,4,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Auto propio","Es de conexion",108
"Interjet","LAX","GDL",26,12,2023,"Prefiero no decirlo","Trabajo","Casa","Taxi del aeropuerto","Es de conexion",176
"VivaAerobus","GDL","JFK",28,4,2023,"Hombre","Trabajo","Amigos","Auto propio","Es de conexion",197
"Interjet","JFK","PDX",16,6,2023,"Hombre","Vuelta a casa","Casa","Recogida","No es de conexion",186
"Aeroméxico","PDX","SJC",5,11,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Transporte público","No es de conexion",132
"VivaAerobus","SJC","JFK",25,8,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Recogida","No es de conexion",171
"VivaAerobus","LAX","SJC",15,2,2023,"Mujer","Vuelta a casa","Casa","Renta de autos","Es de conexion",201
"Volaris","PDX","JFK",21,11,2023,"Mujer","Vacaciones/placer","Hotel","Auto propio","No es de conexion",207
"Volaris","JFK","LAX",20,4,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Renta de autos","No es de conexion",213
"Aeroméxico","SJC","GDL",2,1,2023,"Hombre","Vacaciones/placer","Hotel","Recogida","Es de conexion",90
"Volaris","PDX","SJC",17,5,2023,"Hombre","Trabajo","Casa","Recogida","Es de conexion",193
"Aeroméxico","JFK","GDL",25,11,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Auto propio","Es de conexion",53
"Aeromar","JFK","PDX",14,6,2023,"Mujer","Trabajo","Amigos","Taxi del aeropuerto","Es de conexion",43
"Aeromar","LAX","JFK",23,1,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Renta de autos","Es de conexion",185
"Volaris","LAX","GDL",11,12,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Recogida","Es de conexion",88
"VivaAerobus","JFK","PDX",25,10,2023,"Mujer","Trabajo","Amigos","Recogida","No es de conexion",92
"Aeroméxico","GDL","PDX",2,7,2023,"Mujer","Vacaciones/placer","Amigos","Recogida","Es de conexion",96
"VivaAerobus","JFK","GDL",15,8,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Auto propio","No es de conexion",75
"VivaAerobus","LAX","JFK",25,11,2023,"Hombre","Vuelta a casa","Hotel","Renta de autos","Es de conexion",85
"Interjet","SJC","JFK",3,3,2023,"Mujer","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",203
"Aeromar","JFK","GDL",5,9,2023,"Hombre","Trabajo","Casa","Recogida","No es de conexion",171
"Aeromar","SJC","JFK",24,11,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Recogida","No es de conexion",136
"Volaris","SJC","LAX",21,5,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",112
"Aeromar","JFK","GDL",4,4,2023,"Mujer","Vuelta a casa","Hotel","Transporte público","Es de conexion",101
"Aeromar","GDL","JFK",1,6,2023,"Hombre","Vuelta a casa","Amigos","Auto propio","No es de conexion",140
"Aeroméxico","LAX","PDX",29,9,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",136
"Volaris","GDL","JFK",5,1,2023,"Mujer","Trabajo","Casa","Renta de autos","Es de conexion",105
"Volaris","SJC","LAX",11,5,2023,"Mujer","Trabajo","Amigos","Renta de autos","Es de conexion",94
"Volaris","SJC","LAX",26,9,2023,"Mujer","Trabajo","Amigos","Recogida","Es de conexion",190
"Interjet","GDL","SJC",17,10,2023,"Mujer","Vacaciones/placer","Casa","Auto propio","Es de conexion",232
"Aeromar","LAX","JFK",21,1,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Taxi del aeropuerto","No es de conexion",134
"Volaris","PDX","GDL",15,4,2023,"Hombre","Trabajo","Hotel","Transporte público","Es de conexion",127
"Aeromar","SJC","JFK",17,9,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",35
"Aeroméxico","JFK","LAX",4,9,2023,"Hombre","Vuelta a casa","Casa","Taxi del aeropuerto","No es de conexion",161
"Aeromar","GDL","PDX",9,7,2023,"Mujer","Vacaciones/placer","Amigos","Transporte público","No es de conexion",178
"Aeroméxico","SJC","GDL",26,12,2023,"Mujer","Vacaciones/placer","Amigos","Transporte público","No es de conexion",67
"VivaAerobus","SJC","LAX",11,2,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Auto propio","No es de conexion",202
"Aeromar","GDL","PDX",18,8,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","No es de conexion",196
"Aeroméxico","PDX","SJC",12,1,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","Es de conexion",186
"Interjet","SJC","LAX",28,1,2023,"Mujer","Vuelta a casa","Casa","Renta de autos","No es de conexion",162
"Interjet","JFK","LAX",7,12,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Auto propio","Es de conexion",128
"Aeroméxico","JFK","SJC",18,4,2023,"Hombre","Vacaciones/placer","Casa","Renta de autos","No es de conexion",40
"Aeromar","JFK","PDX",17,10,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Recogida","No es de conexion",149
"VivaAerobus","JFK","GDL",5,7,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Taxi del aeropuerto","Es de conexion",164
"Aeroméxico","LAX","JFK",27,11,2023,"Hombre","Vacaciones/placer","Casa","Renta de autos","No es de conexion",66
"Interjet","LAX","JFK",25,2,2023,"Hombre","Trabajo","Casa","Taxi del aeropuerto","Es de conexion",102
"Volaris","SJC","GDL",3,2,2023,"Prefiero no decirlo","Trabajo","Casa","Auto propio","Es de conexion",176
"Aeroméxico","JFK","PDX",29,8,2023,"Hombre","Vacaciones/placer","Hotel","Recogida","Es de conexion",41
"Aeroméxico","SJC","JFK",27,8,2023,"Mujer","Vacaciones/placer","Amigos","Taxi del aeropuerto","Es de conexion",149
"Volaris","GDL","PDX",6,10,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Renta de autos","Es de conexion",40
"Aeromar","LAX","SJC",16,12,2023,"Hombre","Trabajo","Hotel","Auto propio","No es de conexion",59
"Interjet","PDX","JFK",11,8,2023,"Mujer","Trabajo","Casa","Renta de autos","Es de conexion",39
"Volaris","GDL","JFK",5,8,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Taxi del aeropuerto","Es de conexion",133
"Aeroméxico","LAX","PDX",10,12,2023,"Mujer","Vuelta a casa","Amigos","Auto propio","Es de conexion",222
"Aeromar","PDX","GDL",13,7,2023,"Mujer","Vuelta a casa","Casa","Transporte público","Es de conexion",201
"Volaris","JFK","PDX",4,6,2023,"Hombre","Vuelta a casa","Casa","Recogida","Es de conexion",236
"Aeromar","GDL","JFK",3,10,2023,"Mujer","Trabajo","Hotel","Taxi del aeropuerto","No es de conexion",195
"Interjet","LAX","SJC",19,1,2023,"Mujer","Vacaciones/placer","Casa","Transporte público","Es de conexion",42
"Aeromar","JFK","PDX",7,11,2023,"Hombre","Vacaciones/placer","Amigos","Transporte público","Es de conexion",179
"Aeroméxico","SJC","LAX",7,9,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Transporte público","Es de conexion",150
"Interjet","LAX","PDX",29,1,2023,"Mujer","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",30
"VivaAerobus","SJC","GDL",4,11,2023,"Mujer","Vuelta a casa","Casa","Auto propio","No es de conexion",45
"VivaAerobus","GDL","PDX",23,6,2023,"Mujer","Trabajo","Hotel","Renta de autos","No es de conexion",142
"Aeroméxico","JFK","LAX",18,4,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Recogida","No es de conexion",171
"Aeroméxico","JFK","PDX",10,5,2023,"Hombre","Vuelta a casa","Amigos","Recogida","Es de conexion",66
"VivaAerobus","GDL","JFK",3,1,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Taxi del aeropuerto","No es de conexion",122
"Aeromar","SJC","GDL",14,9,2023,"Prefiero no decirlo","Trabajo","Hotel","Transporte público","No es de conexion",187
"Volaris","LAX","PDX",10,2,2023,"Mujer","Vuelta a casa","Amigos","Taxi del aeropuerto","No es de conexion",130
"Aeromar","SJC","LAX",16,1,2023,"Prefiero no decirlo","Trabajo","Hotel","Renta de autos","No es de conexion",176
"Volaris","LAX","GDL",15,6,2023,"Prefiero no decirlo","Trabajo","Hotel","Recogida","Es de conexion",222
"Volaris","GDL","PDX",3,8,2023,"Mujer","Trabajo","Amigos","Transporte público","Es de conexion",230
"Aeromar","SJC","GDL",25,4,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Taxi del aeropuerto","No es de conexion",195
"Volaris","SJC","GDL",26,2,2023,"Prefiero no decirlo","Trabajo","Amigos","Auto propio","No es de conexion",225
"VivaAerobus","SJC","PDX",27,4,2023,"Hombre","Vacaciones/placer","Casa","Renta de autos","No es de conexion",212
"Interjet","JFK","GDL",26,12,2023,"Hombre","Vuelta a casa","Casa","Auto propio","No es de conexion",49
"Volaris","SJC","JFK",15,11,2023,"Mujer","Vacaciones/placer","Casa","Recogida","No es de conexion",145
"Volaris","PDX","LAX",23,4,2023,"Hombre","Vacaciones/placer","Hotel","Auto propio","Es de conexion",104
"VivaAerobus","GDL","LAX",3,5,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Auto propio","Es de conexion",164
"Interjet","PDX","SJC",21,4,2023,"Prefiero no decirlo","Trabajo","Hotel","Recogida","Es de conexion",41
"Aeroméxico","SJC","JFK",6,7,2023,"Hombre","Vuelta a casa","Hotel","Taxi del aeropuerto","No es de conexion",144
"Aeromar","JFK","SJC",26,4,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Renta de autos","Es de conexion",66
"VivaAerobus","JFK","SJC",27,8,2023,"Mujer","Vacaciones/placer","Amigos","Renta de autos","Es de conexion",169
"Aeromar","PDX","SJC",27,9,2023,"Hombre","Vuelta a casa","Hotel","Renta de autos","Es de conexion",106
